radar_rcs_dbsm,radar_alt_m,radar_speed_mps,radar_closing_kmpm,radar_range_km,radar_wind_align,mdop_detected,rf_present,rf_class,truth,threat_level,group_id,rf_class_commercial,rf_class_custom_encrypted,pre_classified,pre_reason,stage1_threat_level,stage2_predicted_threat
-22.43602001741527,118.93167889728153,13.078407699452974,-1.4776241245991262,3.32,0.9999999987339582,0,0,none,bird,LOW,s45_T01,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-22.419481792898345,119.44906495826302,14.006782684597411,-1.6747872879035253,3.38,0.9999999987747982,0,0,none,bird,LOW,s45_T01,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-22.402943568381417,118.93167889728153,13.02960435327842,-0.9307908667215026,3.39,0.9999999988829044,0,0,none,bird,LOW,s45_T01,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-22.397435231032887,118.64703082641594,13.64289662535376,-2.399606700206176,3.47,0.9999999989148213,0,0,none,bird,LOW,s45_T01,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-22.391926893684353,118.93167889728153,12.324992322076504,2.2256617141687673,3.4,0.9999999989449652,0,0,none,bird,LOW,s45_T01,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-22.30215129041379,119.44906495826302,12.623986162080355,-1.2867864330897616,3.44,0.9999999989734796,0,0,none,bird,LOW,s45_T01,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-22.212375687143222,118.93167889728153,12.973350264408808,-1.7665838605179784,3.5,0.9999999990004932,0,0,none,bird,LOW,s45_T01,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-22.30215129041379,118.74196028194076,12.402127369071602,0.7241829594379867,3.48,0.9999999990261214,0,0,none,bird,LOW,s45_T01,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-23.999998800739284,58.19131130808801,0.0,0.0,4.01,0.0,0,0,none,bird,LOW,s45_T03,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-24.218343933535763,60.71846240471314,45.83671754352168,-2.4955784906753475,4.09,0.9999999578565767,0,0,none,bird,LOW,s45_T03,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-23.999998800739284,58.19131130808801,34.90871047216622,-0.2856292983247055,4.1,0.9999999789282878,0,0,none,bird,LOW,s45_T03,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-23.29904734643562,60.71846240471314,30.515185572779426,-2.3941562267816607,4.18,0.9999999859521919,0,0,none,bird,LOW,s45_T03,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-22.59809589213196,63.02095703972885,15.397861287132457,2.4662878984572956,4.1,0.9999999894641437,0,0,none,bird,LOW,s45_T03,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-22.25432263597229,60.60613417390843,17.040278203609653,-0.2395740165925453,4.11,0.9999999915713152,0,0,none,bird,LOW,s45_T03,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.910549379812622,58.19131130808801,16.68816346490552,0.8519692813097279,4.08,0.9999999929760959,0,0,none,bird,LOW,s45_T03,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.533199816961098,60.43246786890803,12.456668801567726,0.3284046979400035,4.07,0.9999999939795109,0,0,none,bird,LOW,s45_T03,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.910549379812622,58.46259498329174,9.70079476027546,-1.9006484586886963,4.13,0.9999999947320718,0,0,none,bird,LOW,s45_T03,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-22.25432263597229,60.56810970650989,12.936578788784427,-0.09645947647682895,4.13,0.9999999953173973,0,0,none,bird,LOW,s45_T03,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-22.160482877762217,62.219657905828605,17.072357360083327,-1.6439602608518467,4.18,0.9999999957856577,0,0,none,bird,LOW,s45_T03,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-22.03551612878742,60.341126444560174,11.871536684457261,-0.23095429006093404,4.19,0.9999999961687794,0,0,none,bird,LOW,s45_T03,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.910549379812622,58.46259498329174,14.704434045660703,-0.9456704796926285,4.22,0.9999999964880478,0,0,none,bird,LOW,s45_T03,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-22.03551612878742,58.32695314568987,12.351272803848552,0.6230987645583497,4.2,0.999999996758198,0,0,none,bird,LOW,s45_T03,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-22.160482877762217,58.19131130808801,12.552445575553483,-2.140494652738454,4.27,0.9999999969897555,0,0,none,bird,LOW,s45_T03,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-22.171122204999968,58.32695314568987,11.070668695416378,0.9935797025186588,4.24,0.9999999971904384,0,0,none,bird,LOW,s45_T03,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-22.160482877762217,58.46259498329174,12.411790318533637,-1.320600151489426,4.28,0.9999999973660357,0,0,none,bird,LOW,s45_T03,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-22.100288893121487,58.46259498329174,12.228644231088246,0.3195801266512621,4.25,0.9999999976586985,0,0,none,bird,LOW,s45_T03,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-22.005419136467054,58.32695314568987,12.017157338607834,0.4605047907049986,4.23,0.999999997781925,0,0,none,bird,LOW,s45_T03,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.910549379812622,58.46259498329174,13.600488763833061,-3.6844725807468492,4.35,0.9999999978928288,0,0,none,bird,LOW,s45_T03,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-22.005419136467054,58.32695314568987,11.161277985626432,1.4640669678714069,4.3,0.9999999979931702,0,0,none,bird,LOW,s45_T03,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-22.100288893121487,58.46259498329174,13.2064451195613,-1.4987339038923064,4.35,0.9999999980843899,0,0,none,bird,LOW,s45_T03,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-22.005419136467054,58.32695314568987,13.543533570586495,-1.588542269502593,4.4,0.9999999981676773,0,0,none,bird,LOW,s45_T03,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.910549379812622,58.46259498329174,12.569969994550888,-0.05233199645003239,4.4,0.999999998244024,0,0,none,bird,LOW,s45_T03,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-22.005419136467054,59.27973571545766,11.669693172956904,1.6115243226204434,4.35,0.999999998314263,0,0,none,bird,LOW,s45_T03,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.910549379812622,60.096876447623586,10.703445535459549,1.148780774669138,4.31,0.9999999983790991,0,0,none,bird,LOW,s45_T03,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.85536718462628,60.84736885971442,13.107481411401961,-2.000315863394313,4.38,0.9999999984391325,0,0,none,bird,LOW,s45_T03,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.997392744058885,61.59786127180525,12.411178180227404,0.7188099487087829,4.43,0.9999999985952193,0,0,none,bird,LOW,s45_T03,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.953971061935754,61.68160431112938,12.820551194068377,-2.5595244086125124,4.52,0.9999999986405347,0,0,none,bird,LOW,s45_T03,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.997392744058885,61.59786127180525,10.815265451023146,4.43628494935381,4.37,0.999999998683018,0,0,none,bird,LOW,s45_T03,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.953971061935754,61.68160431112938,13.353504652586421,-7.894887072091805,4.63,0.9999999987229267,0,0,none,bird,LOW,s45_T03,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.910549379812622,61.7653473504535,12.769834690368405,3.557596624681727,4.51,0.9999999987604877,0,0,none,bird,LOW,s45_T03,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.953971061935754,61.68160431112938,12.011002694348576,0.4874565312699808,4.49,0.9999999987959023,0,0,none,bird,LOW,s45_T03,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.997392744058885,61.7653473504535,12.209224949611475,0.1820544032535487,4.48,0.9999999988293494,0,0,none,bird,LOW,s45_T03,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-22.002640986831707,61.68160431112938,12.032861945347507,-2.1739678957489694,4.55,0.9999999988609886,0,0,none,bird,LOW,s45_T03,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-22.007889229604526,61.59786127180525,12.37591515889093,0.593480919707412,4.53,0.9999999988909626,0,0,none,bird,LOW,s45_T03,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-22.002640986831707,60.918550642758376,12.608967471970837,0.00705715906254234,4.53,0.9999999989193994,0,0,none,bird,LOW,s45_T03,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-19.62612814351235,72.22162144782052,0.0,0.0,1.7,0.0,0,0,none,bird,LOW,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-19.412422746408648,67.89443108055022,44.040520539408234,2.337978179846665,1.62,0.9999999686092294,0,0,none,bird,MEDIUM,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-19.62612814351235,71.81447701105203,6.792366233596147,-2.679190264823481,1.71,0.9999999843046143,0,0,none,bird,LOW,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-19.412422746408648,68.32585028491539,9.332466079284186,1.706114168078563,1.65,0.9999999895364097,0,0,none,bird,MEDIUM,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-19.62612814351235,71.81447701105203,6.711245826665681,-0.128588278662789,1.65,0.999999992152307,0,0,none,bird,LOW,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-20.553325099913017,68.32585028491539,16.162429247629056,1.155331246081357,1.61,0.9999999937218458,0,0,none,bird,MEDIUM,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-19.62612814351235,64.83722355877876,10.312556300298956,-2.558391776630955,1.7,0.9999999947682048,0,0,none,bird,LOW,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-20.553325099913017,68.01168047432215,11.493914498454105,1.8373827817397825,1.64,0.9999999955156039,0,0,none,bird,MEDIUM,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.480522056313685,71.18613738986554,12.106960702093504,-0.4641909822174095,1.66,0.9999999960761533,0,0,none,bird,LOW,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.648958618588793,70.69726449319663,11.986571118745847,-1.0376369917524708,1.69,0.9999999965121362,0,0,none,bird,LOW,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.480522056313685,71.18613738986554,17.90511812792272,0.13513527715086626,1.69,0.9999999968609228,0,0,none,bird,MEDIUM,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.648958618588793,70.69726449319663,13.619062379598235,1.8021049199118067,1.63,0.9999999971462934,0,0,none,bird,MEDIUM,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.8173951808639,70.20839159652773,15.191488346482172,-3.1263306520331224,1.73,0.9999999973841023,0,0,none,bird,LOW,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.88624662767602,68.48217985062576,13.21760823718006,1.3715526132733635,1.68,0.9999999975853252,0,0,none,bird,MEDIUM,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.8173951808639,66.75596810472379,14.400778132263909,-1.156852247320348,1.72,0.9999999977578019,0,0,none,bird,LOW,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.88624662767602,66.580442619271,14.363008508478355,-0.1247805467381835,1.72,0.9999999979072818,0,0,none,bird,LOW,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.91376288437673,66.75596810472379,17.46048087176415,-0.3520779157534504,1.73,0.9999999980380766,0,0,none,bird,LOW,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.865579032620317,68.29174662342908,12.960156218752797,-0.05646793993073107,1.73,0.9999999981534841,0,0,none,bird,LOW,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.91376288437673,69.82752514213436,14.802984882913153,-1.4486786629559067,1.78,0.9999999982560681,0,0,none,bird,LOW,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.865579032620317,68.29174662342908,14.504074095088532,1.2926058370437499,1.74,0.9999999983478544,0,0,none,bird,MEDIUM,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.91376288437673,66.75596810472379,14.970985161987633,-0.3212176486464102,1.75,0.9999999984304615,0,0,none,bird,LOW,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.934430479432436,66.79130985858538,13.839716671254761,-1.1876564613466112,1.79,0.9999999985052014,0,0,none,bird,LOW,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.955098074488138,66.75596810472379,13.745271311396793,-0.7622051835254129,1.82,0.9999999985731468,0,0,none,bird,LOW,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.934430479432436,66.580442619271,15.028814152987731,2.0676397982407724,1.75,0.9999999986351839,0,0,none,bird,MEDIUM,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.91376288437673,66.75596810472379,14.709762393855783,-0.8770116349053425,1.78,0.9999999986920513,0,0,none,bird,LOW,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.865579032620317,66.580442619271,15.603139379841117,-0.8365685591720373,1.81,0.9999999987443691,0,0,none,bird,LOW,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.8173951808639,66.75596810472379,16.41993146268427,-0.5181418855318731,1.83,0.9999999987926625,0,0,none,bird,LOW,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.648958618588793,66.580442619271,13.879416695562341,-0.2939192718143513,1.84,0.9999999988373788,0,0,none,bird,LOW,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.480522056313685,66.75596810472379,14.085584381220928,-0.8722651247869018,1.87,0.999999998878901,0,0,none,bird,LOW,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.648958618588793,66.580442619271,15.045444421034878,-1.362553140632401,1.92,0.9999999989175596,0,0,none,bird,LOW,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.480522056313685,66.75596810472379,14.092583657008058,1.9177773302687418,1.86,0.9999999989536409,0,0,none,bird,MEDIUM,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.648958618588793,66.79130985858538,16.161186968044014,-1.4227446514481934,1.91,0.9999999989873944,0,0,none,bird,LOW,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.8173951808639,66.75596810472379,15.301450435029345,-1.2216674482133039,1.95,0.9999999990190384,0,0,none,bird,LOW,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.839740495975878,66.79130985858538,14.738929388883877,3.144903639570571,1.85,0.9999999990487645,0,0,none,bird,MEDIUM,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.862085811087855,66.75596810472379,14.975350305419434,-4.785787521068723,2.01,0.999999999076742,0,0,none,bird,LOW,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.887924347732294,66.580442619271,15.353932175461507,0.9572495619318344,1.98,0.9999999991031208,0,0,none,bird,MEDIUM,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.91376288437673,66.75596810472379,15.917661641254123,-1.5611334971436275,2.03,0.9999999991280341,0,0,none,bird,LOW,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-21.887924347732294,66.79130985858538,14.946521507461776,0.8493772920999687,2.0,0.9999999991516005,0,0,none,bird,MEDIUM,s45_T04,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-6.0379199768135825,555.8874660104354,0.0,0.0,1.5,0.0,0,0,none,balloon,LOW,s45_T05,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-4.762661506915503,563.4493973308668,40.145098346819154,-1.6278370764555783,1.55,0.9999999170020613,0,0,none,balloon,LOW,s45_T05,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-4.279819963943042,567.9605014112987,20.853740156792508,2.770030619540924,1.46,0.9999999585010289,0,0,none,balloon,MEDIUM,s45_T05,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.158869970378312,563.1322404530931,18.562704899048768,-2.0428894289088917,1.53,0.9999999723340189,0,0,none,balloon,LOW,s45_T05,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.766988278873116,566.2577285828729,18.334635337154253,-2.5377520257327535,1.62,0.9999999834004112,0,0,none,balloon,LOW,s45_T05,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.496056580932649,567.9605014112987,6.8376147281969795,2.7994262942149395,1.53,0.9999999861670092,0,0,none,balloon,MEDIUM,s45_T05,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.664641914847745,567.68837508564,10.08410214010406,0.68313242021248,1.51,0.9999999881431506,0,0,none,balloon,MEDIUM,s45_T05,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.496056580932649,567.4162487599815,13.007121327887582,-1.9048604064466268,1.57,0.9999999896252568,0,0,none,balloon,LOW,s45_T05,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.664641914847745,567.68837508564,8.956637543474654,-0.33477256682993284,1.58,0.9999999907780063,0,0,none,balloon,LOW,s45_T05,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.496056580932649,567.9605014112987,15.535116759843888,-2.1047229806482037,1.65,0.9999999917002055,0,0,none,balloon,LOW,s45_T05,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.4476496435955015,568.1980139378772,7.508647671125964,4.207242034003456,1.51,0.999999992454732,0,0,none,balloon,MEDIUM,s45_T05,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.399242706258354,567.96923099657,8.542430785673565,-1.648900655534291,1.56,0.9999999930835046,0,0,none,balloon,LOW,s45_T05,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.1514499720071925,568.2023787305129,7.220502101890877,-0.8236428903853166,1.59,0.9999999936155427,0,0,none,balloon,LOW,s45_T05,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-5.1514499720071925,568.0957290114997,7.484884338501705,-1.131506664698998,1.62,0.9999999944668037,0,0,none,balloon,LOW,s45_T05,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-4.90365723775603,567.96923099657,7.094585439761918,1.0362883393825228,1.59,0.9999999948126282,0,0,none,balloon,MEDIUM,s45_T05,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-4.86480336005512,567.9648662039343,8.192392981756326,-1.6029651382868404,1.64,0.9999999951177678,0,0,none,balloon,LOW,s45_T05,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
-4.82594948235421,567.96923099657,7.7137903267454595,1.4319609441616787,1.59,0.9999999953890032,0,0,none,balloon,MEDIUM,s45_T05,0,0,True,로터 마이크로도플러 및 RF 방사 미검출 -> 능동 추진/통신 신호 없음 -> 규칙 기반 LOW 확정,LOW,LOW
